winning_seat,loser_death_description,halfturns_played,milliseconds_passed,seat_0_lands,seat_0_board_size,seat_0_hand_size,seat_1_lands,seat_1_board_size,seat_1_hand_size
0,DeathDescription.DECKING,67,213.8831615447998,3,2,7,6,1,6
0,DeathDescription.DECKING,67,198.25315475463867,3,2,7,4,2,7
0,DeathDescription.DECKING,67,216.42446517944336,2,0,7,5,3,7
0,DeathDescription.DECKING,67,229.1717529296875,2,0,7,4,1,7
0,DeathDescription.DECKING,67,250.54574012756348,4,0,7,4,2,7
0,DeathDescription.DECKING,67,262.5865936279297,1,0,7,4,2,7
0,DeathDescription.DECKING,67,266.7534351348877,2,0,7,4,0,7
0,DeathDescription.DECKING,67,242.7973747253418,5,0,7,6,4,7
0,DeathDescription.DECKING,67,216.80545806884766,5,3,7,1,0,7
0,DeathDescription.DECKING,67,234.32636260986328,0,0,7,6,2,7
0,DeathDescription.DECKING,67,223.88410568237305,3,0,7,3,0,7
0,DeathDescription.DECKING,67,215.82651138305664,5,2,7,3,1,7
0,DeathDescription.DECKING,67,230.70144653320312,5,1,7,6,1,7
0,DeathDescription.DECKING,67,208.25457572937012,3,0,7,1,1,7
0,DeathDescription.DECKING,67,229.66575622558594,1,0,7,4,1,7
0,DeathDescription.DECKING,67,246.5384006500244,2,1,7,1,1,7
0,DeathDescription.DECKING,67,237.10083961486816,4,0,7,3,0,7
0,DeathDescription.DECKING,67,255.5978298187256,1,0,7,9,3,7
0,DeathDescription.DECKING,67,209.81192588806152,3,1,7,0,0,7
0,DeathDescription.DECKING,67,247.91932106018066,1,0,7,8,2,7
0,DeathDescription.DECKING,67,226.09257698059082,2,0,7,2,0,7
0,DeathDescription.DECKING,67,223.42801094055176,1,0,7,0,0,7
0,DeathDescription.DECKING,67,250.9322166442871,2,0,7,4,1,7
0,DeathDescription.DECKING,67,203.94635200500488,5,0,7,1,0,7
0,DeathDescription.DECKING,67,243.62564086914062,2,0,7,2,0,7
0,DeathDescription.DECKING,67,257.33470916748047,2,0,7,7,2,6
0,DeathDescription.DECKING,67,222.89037704467773,3,1,7,3,0,7
0,DeathDescription.DECKING,67,254.83345985412598,3,0,7,1,0,7
0,DeathDescription.DECKING,67,227.8599739074707,8,2,7,1,0,7
0,DeathDescription.DECKING,67,270.9851264953613,1,0,7,2,0,7
0,DeathDescription.DECKING,67,252.72512435913086,4,1,7,1,0,7
0,DeathDescription.DECKING,67,216.9637680053711,3,1,7,3,0,7
0,DeathDescription.DECKING,67,247.6191520690918,4,3,7,3,2,7
0,DeathDescription.DECKING,67,216.04681015014648,2,0,7,5,2,7
0,DeathDescription.DECKING,67,229.5362949371338,7,2,7,1,1,7
0,DeathDescription.DECKING,67,268.31531524658203,4,0,7,6,0,7
0,DeathDescription.DECKING,67,256.4389705657959,8,0,7,6,2,7
0,DeathDescription.DECKING,67,217.23079681396484,3,0,7,3,2,7
0,DeathDescription.DECKING,67,254.84037399291992,3,0,7,4,1,7
0,DeathDescription.DECKING,67,236.4215850830078,0,0,7,9,2,7
0,DeathDescription.DECKING,67,247.35713005065918,8,0,7,3,1,7
0,DeathDescription.DECKING,67,290.3478145599365,10,1,7,5,3,7
0,DeathDescription.DECKING,67,212.52679824829102,4,0,7,3,1,7
0,DeathDescription.DECKING,67,229.80237007141113,2,0,7,3,1,7
0,DeathDescription.DECKING,67,256.81185722351074,1,0,7,10,1,7
0,DeathDescription.DECKING,67,238.55304718017578,1,0,7,0,0,7
0,DeathDescription.DECKING,67,278.536319732666,3,3,7,6,2,7
1,DeathDescription.LIFETOTAL,63,256.46519660949707,2,0,7,9,4,8
0,DeathDescription.DECKING,67,213.95230293273926,1,0,7,4,1,7
0,DeathDescription.DECKING,67,223.09184074401855,2,2,7,6,0,7
0,DeathDescription.DECKING,67,230.46541213989258,3,0,7,4,1,7
0,DeathDescription.DECKING,67,199.45168495178223,1,0,7,4,1,7
0,DeathDescription.DECKING,67,242.8426742553711,5,2,7,2,0,7
0,DeathDescription.DECKING,67,249.5124340057373,5,1,7,0,0,7
0,DeathDescription.DECKING,67,229.05731201171875,6,1,7,7,1,7
0,DeathDescription.DECKING,67,212.2490406036377,1,0,7,1,0,7
0,DeathDescription.DECKING,67,227.5075912475586,3,0,7,5,1,7
0,DeathDescription.DECKING,67,227.50568389892578,2,0,7,2,0,7
0,DeathDescription.DECKING,67,283.6287021636963,4,1,7,8,0,7
0,DeathDescription.DECKING,67,224.99680519104004,4,2,7,0,0,7
0,DeathDescription.DECKING,67,255.6471824645996,5,0,7,1,0,7
