winning_seat,loser_death_description,halfturns_played,milliseconds_passed,seat_0_lands,seat_0_board_size,seat_0_hand_size,seat_1_lands,seat_1_board_size,seat_1_hand_size
0,DeathDescription.DECKING,67,911.5474224090576,6,3,7,6,0,7
0,DeathDescription.DECKING,67,977.9486656188965,0,0,7,4,2,7
0,DeathDescription.DECKING,67,921.3967323303223,0,0,7,0,0,7
0,DeathDescription.DECKING,67,981.7419052124023,2,0,7,1,0,7
0,DeathDescription.DECKING,67,1011.8980407714844,4,2,7,5,5,7
0,DeathDescription.DECKING,67,891.7737007141113,4,1,7,2,2,7
0,DeathDescription.DECKING,67,856.0962677001953,5,3,7,5,0,7
0,DeathDescription.DECKING,67,948.9364624023438,4,4,7,0,0,7
0,DeathDescription.DECKING,67,893.4614658355713,1,0,7,2,0,7
0,DeathDescription.DECKING,67,958.9798450469971,8,2,7,4,2,7
0,DeathDescription.DECKING,67,1056.5993785858154,7,4,7,2,0,7
0,DeathDescription.DECKING,67,931.6446781158447,6,1,7,6,0,7
0,DeathDescription.DECKING,67,960.2186679840088,0,0,7,5,3,7
0,DeathDescription.DECKING,67,905.8001041412354,7,2,7,6,2,7
0,DeathDescription.DECKING,67,864.2122745513916,5,2,7,5,2,7
0,DeathDescription.DECKING,67,849.7381210327148,0,0,7,2,1,7
0,DeathDescription.DECKING,67,843.3897495269775,0,0,7,0,0,7
0,DeathDescription.DECKING,67,974.8232364654541,3,4,7,0,0,7
0,DeathDescription.DECKING,67,893.7962055206299,0,0,7,4,4,7
0,DeathDescription.LIFETOTAL,62,795.2451705932617,2,3,8,0,0,7
0,DeathDescription.DECKING,67,874.4032382965088,2,0,7,3,1,7
0,DeathDescription.DECKING,67,896.0413932800293,2,0,7,7,5,7
0,DeathDescription.DECKING,67,951.5647888183594,6,3,7,3,3,7
0,DeathDescription.DECKING,67,854.8810482025146,2,1,7,1,0,7
0,DeathDescription.DECKING,67,863.724946975708,0,0,7,1,0,7
0,DeathDescription.DECKING,67,910.3987216949463,3,4,7,5,0,7
0,DeathDescription.DECKING,67,798.8400459289551,0,0,7,1,0,7
0,DeathDescription.DECKING,67,782.9737663269043,0,0,7,0,0,7
0,DeathDescription.DECKING,67,791.9175624847412,1,0,7,3,1,7
0,DeathDescription.DECKING,67,802.5691509246826,8,2,7,1,0,7
0,DeathDescription.DECKING,67,851.7210483551025,2,2,7,1,0,7
0,DeathDescription.DECKING,67,859.6518039703369,2,0,7,2,2,7
0,DeathDescription.DECKING,67,792.3150062561035,2,0,7,0,0,7
0,DeathDescription.DECKING,67,991.1079406738281,1,1,7,13,5,7
0,DeathDescription.DECKING,67,894.6726322174072,1,0,7,9,3,6
0,DeathDescription.DECKING,67,837.2189998626709,3,2,7,3,1,7
