position_in_training,reward,length,illegal_actions,non_pass_actions,total_action_loss,total_parameter_loss,total_rejection_loss
40,379,158,21,27,383.9218866750598,368.5228090491146,24.915880359709263
41,380,158,20,30,293.45003267377615,278.19758610613644,24.501142159104347
42,377,159,23,35,370.91056430339813,356.4868634790182,24.66529132425785
43,375,161,25,29,346.3024715259671,331.39607669226825,24.73871359229088
44,383,153,17,23,344.99057990312576,331.1337700281292,23.234407052397728
45,386,151,14,20,328.6261261999607,315.17599001154304,22.308070436120033
46,382,156,18,26,382.39933528006077,368.45072396844625,23.500685468316078
47,387,152,13,21,300.4657306820154,287.28594684042037,23.271559953689575
48,383,153,17,21,409.44864139705896,396.2150565404445,22.400522902607918
49,386,150,14,18,315.1437934935093,302.4276169333607,21.177927911281586
50,388,148,12,17,296.0369461402297,283.4019249435514,20.850358299911022
51,379,157,21,26,369.46417071670294,355.4175558835268,22.030911847949028
52,385,151,15,21,364.9714235961437,351.62509948574007,20.963462855666876
53,380,156,20,26,321.4104284271598,308.19306521490216,21.443233221769333
54,391,147,9,16,385.75740204006433,373.2007094081491,19.772384271025658
55,389,149,11,15,373.1877776905894,360.8590400721878,20.22151354700327
56,385,152,15,20,322.9948417469859,311.57415242120624,19.747238539159298
57,384,152,16,20,359.8017075508833,348.81022862903774,19.22980473935604
58,384,152,16,19,343.93017476052046,332.77068150788546,18.91493960469961
59,383,153,17,22,405.97861958295107,395.0304784011096,18.188921205699444
60,390,146,10,15,351.8903503417969,341.7230671327561,16.962592881172895
61,389,149,11,19,395.5649100765586,386.08311402983963,17.185087859630585
62,390,147,10,15,373.01378563046455,364.06955079361796,15.646267708390951
63,391,147,9,16,366.4570993334055,358.26617647334933,16.19348333775997
64,383,153,17,21,341.84798815473914,333.1745316796005,15.88514856994152
65,390,147,10,15,363.15860072523355,355.00886241160333,14.669336922466755
66,392,144,8,11,331.05561159551144,323.03438960947096,13.763442266732454
67,394,145,6,11,352.7343443594873,344.5548178702593,13.991915736347437
68,393,146,7,15,349.12458708137274,341.51534935459495,14.510640148073435
69,389,148,11,14,299.29686607792974,291.3903879094869,13.711431972682476
70,394,143,6,7,382.9231290258467,375.28044039942324,13.444071590900421
71,395,141,5,9,379.60771918296814,372.0967488344759,12.37183047272265
72,396,140,4,6,329.0331883057952,321.8247533906251,11.32835679128766
73,396,140,4,6,300.82613567635417,294.0048830639571,11.342508750036359
74,390,146,10,11,316.6553436256945,310.31226639449596,12.10977254807949
75,391,145,9,11,346.98502648994327,341.9672015309334,11.316585171967745
76,396,141,4,6,359.34044755995274,354.28964143805206,10.690211238339543
77,396,143,4,9,362.63765205442905,356.93376664444804,11.078058147802949
78,384,152,16,20,428.11734983325005,421.89616191759706,11.133483411744237
79,392,145,8,10,365.13177663087845,359.1872250176966,10.506677489727736
80,389,147,11,15,383.30668611079454,377.55209558829665,10.368906040675938
81,396,141,4,8,327.01893535256386,321.4967241734266,10.347763950005174
82,397,141,3,7,376.07602294161916,370.63673941604793,9.007394917309284
83,397,140,3,6,366.6822830289602,361.5166508387774,8.806241927668452
84,395,141,5,5,376.27517979219556,370.7376125883311,8.519674312323332
85,395,141,5,7,341.83786229789257,336.62360587902367,7.717466918751597
86,394,142,6,7,282.38080713897943,277.85496146790683,7.769549200311303
87,399,138,1,3,322.5513921827078,318.1874610800296,7.757063860073686
88,395,141,5,7,403.40833842754364,399.26842554844916,7.425683657638729
89,398,140,2,6,406.56247312761843,402.24797414056957,6.988738965243101
90,394,142,6,8,372.0157577842474,368.1808343101293,7.445783268660307
91,393,143,7,8,384.49611094780266,380.81198810227215,7.544189794920385
92,397,139,3,6,412.1872566053644,408.5820981208235,6.73351042997092
93,398,138,2,2,362.0193364061415,359.0512706115842,6.5509952725842595
94,395,141,5,7,440.2947952002287,436.1988143213093,6.921521360054612
95,398,138,2,3,405.691390927881,401.86077648587525,6.3936777133494616
96,399,137,1,4,342.751772839576,339.8936560433358,5.956750518642366
97,398,139,2,5,395.92717153020203,392.8284945432097,6.151295214891434
98,396,140,4,7,380.12524425424635,377.34525258280337,6.03385771997273
99,396,141,4,5,370.40944881923497,368.2071744389832,5.6229263548739254
