position_in_training,reward,length,illegal_actions,non_pass_actions,total_action_loss,total_parameter_loss,total_rejection_loss
32,371,166,29,40,344.9103766307235,344.07961359620094,36.31462977826595
33,373,167,27,39,348.37241733819246,347.48405835032463,34.69409328699112
34,365,172,35,45,370.8434645831585,369.90516486763954,35.343130990862846
35,366,171,34,45,361.21484422683716,360.30000028014183,33.57044027000666
36,379,158,21,36,393.22265625,392.5080597028136,29.76745019853115
37,369,169,31,39,378.99609375,378.18013796955347,30.980446599423885
38,378,165,22,35,306.359375,305.5828105509281,30.084514193236828
39,379,158,21,26,342.4609375,341.7279198244214,27.816079892218113
40,386,151,14,23,304.08203125,303.3732569515705,26.581006929278374
41,387,162,13,30,374.140625,373.45966286212206,27.17370893061161
42,375,163,25,32,330.0703125,329.31834488362074,26.519989296793938
43,378,158,22,25,351.01953125,350.3650700598955,25.384413570165634
44,382,155,18,28,356.8828125,356.2786228135228,24.46809534728527
45,388,152,12,22,306.3125,305.7073349580169,23.56939135491848
46,386,153,14,23,371.60546875,370.9867234826088,23.412879288196564
47,389,148,11,19,358.359375,357.7628564685583,21.997996650636196
48,385,151,15,22,321.171875,320.5762590095401,22.182025462388992
49,387,151,13,24,339.62109375,339.06677516549826,22.0645432472229
50,375,162,25,29,340.63671875,340.0386255532503,22.720168478786945
51,392,144,8,11,363.2265625,362.72313863039017,20.69029615074396
52,388,149,12,19,379.3203125,378.74024949222803,20.874749034643173
53,384,152,16,18,339.5390625,338.98688016831875,21.219888143241405
54,394,147,6,17,350.8203125,350.2813729643822,19.83239286392927
55,392,144,8,11,331.68359375,331.18690283596516,19.284511283040047
56,381,155,19,22,353.89453125,353.35533729940653,19.215204317122698
57,390,146,10,17,311.91015625,311.45331448316574,18.6943319439888
58,394,142,6,11,373.61328125,373.09822729974985,17.132392719388008
59,389,148,11,16,333.859375,333.3151291757822,18.393913481384516
60,390,146,10,15,373.84375,373.3695335611701,17.22708649933338
61,391,145,9,13,363.7890625,363.281920529902,16.265261232852936
62,391,146,9,16,397.726576410234,397.1942208260298,16.287792839109898
63,391,146,9,12,337.87879706919193,337.3767561838031,15.431026693433523
64,392,146,8,14,353.3245909586549,352.81241197511554,15.090899299830198
65,390,146,10,15,365.609375,365.06531219929457,15.309197157621384
66,390,146,10,13,343.29296875,342.7805057913065,14.761716850101948
67,393,143,7,14,292.9140625,292.50146924331784,14.099773030728102
68,386,150,14,16,339.84765625,339.4083255045116,14.016589310020208
69,392,146,8,11,470.1640625,469.7795285768807,13.112994629889727
70,396,140,4,10,338.4375,338.0744870454073,12.929376646876335
71,393,143,7,8,388.49609375,388.10935620218515,12.62473626807332
72,396,142,4,11,391.28515625,390.95132026821375,12.122317634522915
73,394,143,6,8,369.125,368.8156027086079,11.462774462997913
74,393,143,7,10,356.21875,355.9508808031678,11.156330186873674
75,386,150,14,17,456.5390625,456.34021294489503,10.701824614778161
76,395,143,5,11,352.43359375,352.2665566690266,10.35860095731914
77,397,139,3,4,398.98828125,398.8288474306464,9.640155918896198
78,386,150,14,16,352.69921875,352.49295055679977,10.24454870261252
79,393,144,7,10,355.25390625,355.090229626745,9.466487746685743
80,396,140,4,7,354.875,354.7293402142823,8.752493338659406
81,395,141,5,7,382.41015625,382.2870627492666,8.980240998789668
82,391,146,9,11,413.73828125,413.6435648649931,9.101192906498909
83,395,141,5,8,400.96484375,400.8005090691149,8.816278152167797
84,393,143,7,7,416.53125,416.3891268633306,8.299578098580241
85,396,141,4,10,319.5234375,319.43954327888787,7.670549686998129
86,395,141,5,6,400.421875,400.3405569307506,8.029067575931549
87,394,144,6,9,378.80078125,378.76586912199855,7.433047132566571
88,394,142,6,8,415.77734375,415.7328004203737,7.105935784056783
89,393,143,7,7,409.55078125,409.525459645316,7.132745100185275
90,393,144,7,9,418.86328125,418.8458211440593,7.1406069956719875
91,395,141,5,7,346.6484375,346.59882645867765,6.619255292229354
92,397,140,3,6,421.50390625,421.496355811134,6.400494246743619
93,398,139,2,4,424.30078125,424.29788646288216,5.8525072783231735
94,397,140,3,7,405.53125,405.5088936984539,5.511434651911259
95,391,145,9,10,361.8359375,361.8093313165009,5.77141253836453
96,395,141,5,5,405.14453125,405.12173224054277,5.63799315225333
97,396,140,4,6,355.1484375,355.1328084934503,5.358247140422463
98,397,139,3,4,373.84375,373.8306056559086,5.047955747693777
99,397,139,3,3,417.328125,417.31236935500056,4.895812790840864
