winning_seat,loser_death_description,halfturns_played,milliseconds_passed,seat_0_lands,seat_0_board_size,seat_0_hand_size,seat_1_lands,seat_1_board_size,seat_1_hand_size
0,DeathDescription.LIFETOTAL,12,29.094696044921875,6,5,2,6,5,2
1,DeathDescription.LIFETOTAL,11,48.89035224914551,6,2,4,5,5,3
0,DeathDescription.LIFETOTAL,10,29.158592224121094,5,5,2,5,3,4
0,DeathDescription.LIFETOTAL,12,38.89060020446777,7,4,2,4,0,7
0,DeathDescription.LIFETOTAL,12,34.83128547668457,7,5,1,6,5,2
0,DeathDescription.LIFETOTAL,10,27.63652801513672,6,4,2,5,4,3
0,DeathDescription.LIFETOTAL,12,45.12739181518555,6,6,1,6,5,2
1,DeathDescription.LIFETOTAL,11,33.63776206970215,5,4,3,5,6,2
0,DeathDescription.LIFETOTAL,12,27.83513069152832,5,6,2,3,2,6
1,DeathDescription.LIFETOTAL,11,23.180007934570312,6,4,2,5,6,2
0,DeathDescription.LIFETOTAL,10,34.06214714050293,6,5,1,4,3,5
0,DeathDescription.LIFETOTAL,10,27.51779556274414,6,6,0,3,4,5
0,DeathDescription.LIFETOTAL,12,39.75033760070801,7,5,1,6,5,2
0,DeathDescription.LIFETOTAL,14,30.88974952697754,6,7,1,2,0,7
0,DeathDescription.LIFETOTAL,10,41.45956039428711,4,5,3,5,3,4
1,DeathDescription.LIFETOTAL,11,36.0260009765625,3,4,5,6,4,3
1,DeathDescription.LIFETOTAL,11,30.328750610351562,6,5,1,6,5,2
1,DeathDescription.LIFETOTAL,11,39.144039154052734,5,0,7,6,6,1
1,DeathDescription.LIFETOTAL,11,26.384353637695312,5,6,1,6,5,2
1,DeathDescription.LIFETOTAL,11,33.88667106628418,4,2,5,6,4,3
0,DeathDescription.LIFETOTAL,10,27.823209762573242,4,5,3,5,3,4
0,DeathDescription.LIFETOTAL,10,31.941652297973633,6,5,1,5,0,7
0,DeathDescription.LIFETOTAL,12,26.165246963500977,4,4,5,6,3,4
0,DeathDescription.LIFETOTAL,10,23.168087005615234,5,6,1,5,5,2
0,DeathDescription.LIFETOTAL,10,48.02656173706055,5,5,2,5,3,4
0,DeathDescription.LIFETOTAL,10,27.7402400970459,5,5,2,5,3,4
1,DeathDescription.LIFETOTAL,11,36.45443916320801,6,6,0,6,6,1
0,DeathDescription.LIFETOTAL,12,28.298616409301758,7,4,2,6,4,3
0,DeathDescription.LIFETOTAL,12,31.591415405273438,6,5,2,6,4,3
0,DeathDescription.LIFETOTAL,10,33.0204963684082,6,4,2,5,3,4
0,DeathDescription.LIFETOTAL,14,29.126644134521484,4,5,4,7,5,2
1,DeathDescription.LIFETOTAL,11,23.6358642578125,6,4,2,3,5,5
0,DeathDescription.LIFETOTAL,10,27.909517288208008,6,4,2,5,3,4
1,DeathDescription.LIFETOTAL,11,28.226613998413086,6,3,3,6,4,3
0,DeathDescription.LIFETOTAL,10,23.06652069091797,3,5,4,4,4,4
1,DeathDescription.LIFETOTAL,11,44.023752212524414,3,2,6,6,5,2
0,DeathDescription.LIFETOTAL,10,27.888059616088867,4,5,3,5,4,3
0,DeathDescription.LIFETOTAL,10,41.53084754943848,6,4,2,5,3,4
0,DeathDescription.LIFETOTAL,12,25.263309478759766,3,4,6,2,0,7
1,DeathDescription.LIFETOTAL,11,39.502859115600586,6,4,2,6,6,1
1,DeathDescription.LIFETOTAL,11,23.14472198486328,6,4,2,6,4,3
0,DeathDescription.LIFETOTAL,10,26.441574096679688,5,4,3,5,5,2
0,DeathDescription.LIFETOTAL,10,30.501842498779297,5,5,2,5,3,4
1,DeathDescription.LIFETOTAL,11,37.66441345214844,4,4,4,5,5,3
1,DeathDescription.LIFETOTAL,11,25.56896209716797,4,4,4,5,5,3
1,DeathDescription.LIFETOTAL,13,27.777671813964844,3,2,6,5,5,4
0,DeathDescription.LIFETOTAL,10,41.10574722290039,6,5,1,5,2,5
0,DeathDescription.LIFETOTAL,10,36.89241409301758,5,6,1,5,3,4
1,DeathDescription.LIFETOTAL,11,50.24552345275879,5,4,3,6,4,3
0,DeathDescription.LIFETOTAL,10,22.3391056060791,6,5,1,5,4,3
0,DeathDescription.LIFETOTAL,12,33.13899040222168,5,5,3,5,2,5
0,DeathDescription.LIFETOTAL,10,48.36320877075195,5,5,2,4,3,5
0,DeathDescription.LIFETOTAL,10,26.47709846496582,3,5,4,5,4,3
0,DeathDescription.LIFETOTAL,10,27.174711227416992,5,6,1,5,2,5
0,DeathDescription.LIFETOTAL,10,40.10367393493652,6,4,2,5,2,5
1,DeathDescription.LIFETOTAL,11,38.9561653137207,6,4,2,6,6,1
0,DeathDescription.LIFETOTAL,10,30.495405197143555,5,5,2,1,0,7
0,DeathDescription.LIFETOTAL,10,31.649351119995117,6,5,1,4,4,4
0,DeathDescription.LIFETOTAL,10,35.54391860961914,6,5,1,2,2,6
0,DeathDescription.LIFETOTAL,12,24.50108528137207,6,6,1,6,4,3
0,DeathDescription.LIFETOTAL,10,37.05430030822754,5,6,1,5,3,4
0,DeathDescription.LIFETOTAL,12,27.76050567626953,4,5,4,2,0,7
0,DeathDescription.LIFETOTAL,10,46.13828659057617,6,5,1,5,4,3
1,DeathDescription.LIFETOTAL,11,35.11619567871094,5,4,3,5,5,3
0,DeathDescription.LIFETOTAL,12,25.143861770629883,5,5,3,6,4,3
0,DeathDescription.LIFETOTAL,12,35.81690788269043,7,4,2,6,2,5
1,DeathDescription.LIFETOTAL,11,34.44528579711914,6,3,3,6,4,3
1,DeathDescription.LIFETOTAL,11,35.343170166015625,2,0,7,6,5,2
0,DeathDescription.LIFETOTAL,10,43.8694953918457,4,4,4,5,4,3
0,DeathDescription.LIFETOTAL,10,34.74545478820801,6,4,2,5,4,3
1,DeathDescription.LIFETOTAL,11,40.87662696838379,6,5,1,6,4,3
0,DeathDescription.LIFETOTAL,10,26.792287826538086,6,4,2,5,4,3
0,DeathDescription.LIFETOTAL,10,23.734331130981445,6,5,1,5,4,3
1,DeathDescription.LIFETOTAL,13,25.961637496948242,3,0,7,7,5,2
1,DeathDescription.LIFETOTAL,11,40.500640869140625,6,6,0,6,4,3
0,DeathDescription.LIFETOTAL,12,26.283740997314453,6,5,2,6,3,4
0,DeathDescription.LIFETOTAL,10,33.26106071472168,4,5,3,5,2,5
0,DeathDescription.LIFETOTAL,12,59.87548828125,7,5,1,6,5,2
0,DeathDescription.LIFETOTAL,10,35.80975532531738,5,5,2,4,5,3
0,DeathDescription.LIFETOTAL,10,32.17744827270508,6,6,0,5,4,3
1,DeathDescription.LIFETOTAL,11,38.38801383972168,5,4,3,4,5,4
0,DeathDescription.LIFETOTAL,12,30.347347259521484,6,6,1,6,5,2
1,DeathDescription.LIFETOTAL,13,29.582500457763672,4,1,6,6,5,3
0,DeathDescription.LIFETOTAL,10,27.113676071166992,6,5,1,5,4,3
0,DeathDescription.LIFETOTAL,10,43.15376281738281,5,5,2,5,3,4
0,DeathDescription.LIFETOTAL,10,31.288623809814453,4,5,3,5,0,7
0,DeathDescription.LIFETOTAL,18,60.617923736572266,4,5,5,5,4,4
0,DeathDescription.LIFETOTAL,10,38.80190849304199,5,5,2,5,4,3
1,DeathDescription.LIFETOTAL,11,23.21457862854004,6,4,2,6,5,2
1,DeathDescription.LIFETOTAL,11,23.335695266723633,6,4,2,4,5,4
0,DeathDescription.LIFETOTAL,10,21.92997932434082,5,6,1,5,4,3
0,DeathDescription.LIFETOTAL,10,33.77246856689453,4,5,3,5,3,4
1,DeathDescription.LIFETOTAL,13,40.77792167663574,5,4,4,5,5,4
1,DeathDescription.LIFETOTAL,13,34.4693660736084,3,3,5,6,5,3
0,DeathDescription.LIFETOTAL,10,36.63969039916992,5,5,2,4,3,5
1,DeathDescription.LIFETOTAL,13,43.025970458984375,6,5,2,7,5,2
0,DeathDescription.LIFETOTAL,10,20.099639892578125,4,5,3,5,3,4
0,DeathDescription.LIFETOTAL,10,26.25727653503418,4,5,3,5,3,4
0,DeathDescription.LIFETOTAL,10,25.982141494750977,5,5,2,4,0,7
0,DeathDescription.LIFETOTAL,10,44.33321952819824,5,6,1,5,3,4
0,DeathDescription.LIFETOTAL,10,43.772220611572266,6,5,1,5,4,3
1,DeathDescription.LIFETOTAL,11,37.74142265319824,4,2,5,6,5,2
1,DeathDescription.LIFETOTAL,11,22.871971130371094,6,4,2,5,5,3
0,DeathDescription.LIFETOTAL,10,30.252933502197266,3,5,4,5,4,3
0,DeathDescription.LIFETOTAL,10,35.44116020202637,5,6,1,4,3,5
0,DeathDescription.LIFETOTAL,10,27.598142623901367,6,4,2,5,4,3
1,DeathDescription.LIFETOTAL,11,52.847862243652344,6,5,1,6,5,2
0,DeathDescription.LIFETOTAL,10,38.268089294433594,6,6,0,5,2,5
1,DeathDescription.LIFETOTAL,11,39.370059967041016,6,3,3,6,4,3
0,DeathDescription.LIFETOTAL,10,26.147127151489258,6,5,1,5,2,5
0,DeathDescription.LIFETOTAL,12,41.20278358459473,6,6,1,5,5,3
1,DeathDescription.LIFETOTAL,13,35.033226013183594,6,3,4,7,6,1
0,DeathDescription.LIFETOTAL,10,46.868324279785156,5,5,2,5,3,4
1,DeathDescription.LIFETOTAL,13,52.704572677612305,7,5,1,7,5,2
0,DeathDescription.LIFETOTAL,10,37.80627250671387,4,5,3,5,4,3
1,DeathDescription.LIFETOTAL,11,23.961782455444336,6,3,3,6,5,2
1,DeathDescription.LIFETOTAL,13,30.598163604736328,2,2,6,5,5,4
1,DeathDescription.LIFETOTAL,11,33.92601013183594,4,1,6,5,6,2
0,DeathDescription.LIFETOTAL,10,26.538372039794922,3,5,4,4,3,5
0,DeathDescription.LIFETOTAL,10,31.88800811767578,3,5,4,5,3,4
0,DeathDescription.LIFETOTAL,12,31.905412673950195,6,5,2,6,5,2
1,DeathDescription.LIFETOTAL,13,45.649051666259766,3,4,5,7,6,1
0,DeathDescription.LIFETOTAL,10,26.825428009033203,6,4,2,5,3,4
0,DeathDescription.LIFETOTAL,10,44.84272003173828,5,5,2,5,5,2
0,DeathDescription.LIFETOTAL,10,27.799129486083984,6,4,2,5,4,3
0,DeathDescription.LIFETOTAL,10,20.93672752380371,6,5,1,4,2,5
1,DeathDescription.LIFETOTAL,11,24.348735809326172,2,0,7,5,5,3
1,DeathDescription.LIFETOTAL,15,57.514190673828125,6,4,4,8,5,2
1,DeathDescription.LIFETOTAL,11,39.08586502075195,6,4,2,5,5,3
0,DeathDescription.LIFETOTAL,10,37.66942024230957,4,5,3,5,4,3
0,DeathDescription.LIFETOTAL,10,31.05616569519043,4,5,3,4,0,7
1,DeathDescription.LIFETOTAL,13,51.87630653381348,4,2,6,3,5,6
1,DeathDescription.LIFETOTAL,13,27.715682983398438,7,5,1,2,4,7
0,DeathDescription.LIFETOTAL,10,21.643400192260742,3,5,4,5,4,3
0,DeathDescription.LIFETOTAL,10,39.907217025756836,6,5,1,5,4,3
1,DeathDescription.LIFETOTAL,11,54.04520034790039,6,0,6,6,5,2
0,DeathDescription.LIFETOTAL,12,29.585599899291992,5,6,2,6,4,3
0,DeathDescription.LIFETOTAL,10,28.966665267944336,5,5,2,5,3,4
1,DeathDescription.LIFETOTAL,11,28.438806533813477,2,0,7,6,5,2
0,DeathDescription.LIFETOTAL,12,24.013996124267578,5,5,3,3,4,5
1,DeathDescription.LIFETOTAL,11,22.91393280029297,6,2,4,5,4,4
0,DeathDescription.LIFETOTAL,10,63.25578689575195,5,5,2,5,3,4
0,DeathDescription.LIFETOTAL,10,31.64982795715332,6,5,1,4,4,4
0,DeathDescription.LIFETOTAL,12,23.726224899291992,7,4,2,3,4,6
1,DeathDescription.LIFETOTAL,13,36.542654037475586,5,6,2,7,4,3
1,DeathDescription.LIFETOTAL,11,40.88854789733887,5,4,3,6,4,3
0,DeathDescription.LIFETOTAL,10,23.714303970336914,6,3,3,5,2,5
1,DeathDescription.LIFETOTAL,11,29.94537353515625,4,3,5,6,4,3
0,DeathDescription.LIFETOTAL,12,35.47859191894531,5,4,4,5,5,3
1,DeathDescription.LIFETOTAL,11,39.597272872924805,6,4,2,6,4,3
1,DeathDescription.LIFETOTAL,15,30.034303665161133,5,0,7,7,6,2
0,DeathDescription.LIFETOTAL,10,30.39860725402832,3,4,5,5,2,5
0,DeathDescription.LIFETOTAL,10,46.199798583984375,4,5,3,5,5,2
0,DeathDescription.LIFETOTAL,10,27.218341827392578,6,5,1,3,4,5
0,DeathDescription.LIFETOTAL,10,25.607585906982422,5,5,2,5,3,4
0,DeathDescription.LIFETOTAL,10,19.36960220336914,6,4,2,5,3,4
0,DeathDescription.LIFETOTAL,10,32.64904022216797,5,5,2,3,4,5
0,DeathDescription.LIFETOTAL,10,27.54688262939453,3,5,4,5,3,4
1,DeathDescription.LIFETOTAL,11,23.210525512695312,4,1,6,6,5,2
0,DeathDescription.LIFETOTAL,10,27.901649475097656,4,5,3,5,5,2
1,DeathDescription.LIFETOTAL,11,31.263351440429688,4,3,5,3,5,5
0,DeathDescription.LIFETOTAL,10,29.154062271118164,5,4,3,5,3,4
0,DeathDescription.LIFETOTAL,10,28.703927993774414,6,4,2,5,4,3
0,DeathDescription.LIFETOTAL,12,35.67981719970703,7,5,1,6,4,3
0,DeathDescription.LIFETOTAL,10,28.273820877075195,4,4,4,5,3,4
0,DeathDescription.LIFETOTAL,12,36.58103942871094,7,6,0,6,2,5
0,DeathDescription.LIFETOTAL,10,22.83763885498047,3,5,4,5,3,4
1,DeathDescription.LIFETOTAL,11,23.888349533081055,6,4,2,6,5,2
1,DeathDescription.LIFETOTAL,11,61.07687950134277,6,3,3,6,5,2
0,DeathDescription.LIFETOTAL,10,28.310537338256836,5,5,2,5,4,3
0,DeathDescription.LIFETOTAL,10,37.953853607177734,5,5,2,5,4,3
0,DeathDescription.LIFETOTAL,10,32.267093658447266,5,5,2,5,4,3
0,DeathDescription.LIFETOTAL,10,30.684471130371094,5,5,2,5,4,3
0,DeathDescription.LIFETOTAL,10,28.14793586730957,4,5,3,5,3,4
0,DeathDescription.LIFETOTAL,12,39.36624526977539,5,5,3,5,4,4
0,DeathDescription.LIFETOTAL,10,25.125980377197266,5,5,2,5,0,7
0,DeathDescription.LIFETOTAL,10,23.787498474121094,5,4,3,5,5,2
0,DeathDescription.LIFETOTAL,10,42.580604553222656,6,5,1,4,3,5
0,DeathDescription.LIFETOTAL,10,31.891584396362305,5,5,2,5,3,4
1,DeathDescription.LIFETOTAL,11,26.549339294433594,6,3,3,3,4,6
1,DeathDescription.LIFETOTAL,11,24.201154708862305,4,0,7,4,5,4
0,DeathDescription.LIFETOTAL,10,24.060964584350586,5,5,2,5,4,3
0,DeathDescription.LIFETOTAL,10,22.73273468017578,5,5,2,3,2,6
0,DeathDescription.LIFETOTAL,10,28.657913208007812,6,5,1,5,4,3
1,DeathDescription.LIFETOTAL,11,29.928922653198242,6,4,2,5,6,2
0,DeathDescription.LIFETOTAL,10,55.37295341491699,3,5,4,5,3,4
0,DeathDescription.LIFETOTAL,10,37.24050521850586,4,5,3,2,2,7
1,DeathDescription.LIFETOTAL,11,28.1984806060791,6,5,1,6,4,3
0,DeathDescription.LIFETOTAL,10,60.25362014770508,6,4,2,5,3,4
1,DeathDescription.LIFETOTAL,11,29.76083755493164,5,3,4,6,5,2
0,DeathDescription.LIFETOTAL,10,31.782865524291992,5,5,2,2,0,7
0,DeathDescription.LIFETOTAL,10,21.47841453552246,6,4,2,5,4,3
0,DeathDescription.LIFETOTAL,10,48.64978790283203,5,6,1,5,3,4
0,DeathDescription.LIFETOTAL,12,42.02890396118164,6,5,2,4,4,5
0,DeathDescription.LIFETOTAL,12,36.30471229553223,4,5,4,5,4,4
1,DeathDescription.LIFETOTAL,11,29.11853790283203,4,2,5,5,5,3
1,DeathDescription.LIFETOTAL,11,32.158851623535156,6,0,6,6,4,3
0,DeathDescription.LIFETOTAL,12,45.831918716430664,5,5,3,6,3,4
0,DeathDescription.LIFETOTAL,10,27.058839797973633,4,5,3,5,2,5
0,DeathDescription.LIFETOTAL,12,29.2510986328125,7,5,1,3,4,6
1,DeathDescription.LIFETOTAL,11,30.50374984741211,6,3,3,6,4,3
0,DeathDescription.LIFETOTAL,10,31.60238265991211,6,5,1,5,3,4
0,DeathDescription.LIFETOTAL,10,22.296667098999023,6,6,0,4,4,4
0,DeathDescription.LIFETOTAL,10,31.23617172241211,6,4,2,4,3,5
1,DeathDescription.LIFETOTAL,13,32.834768295288086,5,0,7,7,4,3
0,DeathDescription.LIFETOTAL,10,27.42290496826172,4,5,3,5,3,4
0,DeathDescription.LIFETOTAL,12,28.25784683227539,7,5,1,2,2,6
0,DeathDescription.LIFETOTAL,10,42.22750663757324,4,5,3,5,3,4
0,DeathDescription.LIFETOTAL,10,38.805484771728516,4,5,3,5,2,5
1,DeathDescription.LIFETOTAL,11,39.50977325439453,5,4,3,5,5,3
0,DeathDescription.LIFETOTAL,12,30.695438385009766,6,5,2,4,2,5
0,DeathDescription.LIFETOTAL,10,22.316932678222656,5,4,3,5,3,4
1,DeathDescription.LIFETOTAL,11,46.07510566711426,6,3,3,6,5,2
0,DeathDescription.LIFETOTAL,10,27.845382690429688,6,4,2,5,4,3
1,DeathDescription.LIFETOTAL,11,28.02586555480957,3,0,7,6,5,2
1,DeathDescription.LIFETOTAL,11,28.380155563354492,4,4,4,6,6,1
1,DeathDescription.LIFETOTAL,11,29.144287109375,3,3,5,4,6,3
0,DeathDescription.LIFETOTAL,12,37.0786190032959,6,6,1,5,4,4
0,DeathDescription.LIFETOTAL,12,33.48970413208008,5,8,0,4,2,6
0,DeathDescription.LIFETOTAL,10,21.68750762939453,4,5,3,4,3,5
0,DeathDescription.LIFETOTAL,10,31.124353408813477,6,4,2,5,2,5
0,DeathDescription.LIFETOTAL,14,26.796579360961914,8,5,1,4,3,6
0,DeathDescription.LIFETOTAL,10,21.01302146911621,6,5,1,4,4,4
1,DeathDescription.LIFETOTAL,11,23.009300231933594,3,4,5,5,4,4
0,DeathDescription.LIFETOTAL,12,34.31129455566406,7,5,1,4,4,5
1,DeathDescription.LIFETOTAL,11,38.15770149230957,6,3,3,3,5,5
0,DeathDescription.LIFETOTAL,10,36.524057388305664,4,6,2,2,0,7
1,DeathDescription.LIFETOTAL,13,36.353349685668945,7,3,3,7,5,2
0,DeathDescription.LIFETOTAL,12,47.05238342285156,2,4,7,3,4,6
1,DeathDescription.LIFETOTAL,11,28.778076171875,6,5,1,5,6,2
0,DeathDescription.LIFETOTAL,12,34.621477127075195,6,6,1,4,4,4
1,DeathDescription.LIFETOTAL,11,33.28752517700195,6,3,3,5,4,4
1,DeathDescription.LIFETOTAL,11,28.47599983215332,2,0,7,4,5,4
1,DeathDescription.LIFETOTAL,11,28.4273624420166,6,3,3,4,5,4
1,DeathDescription.LIFETOTAL,13,34.40237045288086,4,2,5,5,6,3
0,DeathDescription.LIFETOTAL,10,21.481990814208984,5,5,2,5,4,3
0,DeathDescription.LIFETOTAL,10,36.09633445739746,6,4,2,5,3,4
0,DeathDescription.LIFETOTAL,10,33.36071968078613,6,6,0,5,4,3
0,DeathDescription.LIFETOTAL,10,26.491641998291016,5,4,3,5,5,2
0,DeathDescription.LIFETOTAL,10,25.783300399780273,6,5,1,2,0,7
0,DeathDescription.LIFETOTAL,12,30.76338768005371,7,5,1,3,1,6
0,DeathDescription.LIFETOTAL,10,28.47743034362793,5,5,2,4,4,4
0,DeathDescription.LIFETOTAL,10,28.20134162902832,6,4,2,5,2,5
0,DeathDescription.LIFETOTAL,12,35.31146049499512,4,5,4,4,4,5
0,DeathDescription.LIFETOTAL,10,29.687881469726562,3,3,6,5,2,5
1,DeathDescription.LIFETOTAL,11,30.12990951538086,3,4,5,6,6,1
1,DeathDescription.LIFETOTAL,11,25.357723236083984,6,4,2,6,5,2
0,DeathDescription.LIFETOTAL,10,33.48374366760254,6,5,1,4,2,6
0,DeathDescription.LIFETOTAL,10,44.887542724609375,5,4,3,5,3,4
0,DeathDescription.LIFETOTAL,10,42.18721389770508,6,6,0,4,2,5
0,DeathDescription.LIFETOTAL,10,21.70395851135254,5,4,3,4,4,4
1,DeathDescription.LIFETOTAL,13,29.709339141845703,4,1,6,7,6,1
0,DeathDescription.LIFETOTAL,10,33.46586227416992,6,4,2,5,3,4
1,DeathDescription.LIFETOTAL,13,35.87150573730469,3,0,7,6,5,3
1,DeathDescription.LIFETOTAL,11,40.01951217651367,6,4,2,6,5,2
0,DeathDescription.LIFETOTAL,10,27.006864547729492,5,6,1,5,4,3
0,DeathDescription.LIFETOTAL,10,28.578996658325195,5,4,3,4,4,4
0,DeathDescription.LIFETOTAL,10,28.20730209350586,6,5,1,5,2,5
0,DeathDescription.LIFETOTAL,10,22.46570587158203,5,5,2,5,4,3
1,DeathDescription.LIFETOTAL,11,34.395456314086914,6,4,2,4,6,3
0,DeathDescription.LIFETOTAL,10,40.81130027770996,4,4,4,5,2,5
1,DeathDescription.LIFETOTAL,11,29.9072265625,5,3,4,6,6,1
1,DeathDescription.LIFETOTAL,11,25.31743049621582,6,4,2,5,6,2
0,DeathDescription.LIFETOTAL,12,30.782461166381836,5,6,2,6,3,4
1,DeathDescription.LIFETOTAL,11,33.319711685180664,5,5,2,6,4,3
1,DeathDescription.LIFETOTAL,15,29.977083206176758,4,2,6,7,5,2
0,DeathDescription.LIFETOTAL,10,34.192562103271484,6,4,2,5,4,3
0,DeathDescription.LIFETOTAL,12,31.89682960510254,5,7,1,5,5,3
1,DeathDescription.LIFETOTAL,13,45.26829719543457,5,1,6,5,5,4
1,DeathDescription.LIFETOTAL,11,45.256614685058594,4,0,7,6,5,2
0,DeathDescription.LIFETOTAL,10,36.656856536865234,6,5,1,5,2,5
0,DeathDescription.LIFETOTAL,10,37.70184516906738,5,5,2,5,3,4
0,DeathDescription.LIFETOTAL,10,35.34221649169922,4,5,3,4,3,5
0,DeathDescription.LIFETOTAL,10,28.24854850769043,6,5,1,5,3,4
0,DeathDescription.LIFETOTAL,10,25.346994400024414,6,5,1,2,0,7
0,DeathDescription.LIFETOTAL,12,28.365135192871094,4,5,4,4,0,7
1,DeathDescription.LIFETOTAL,11,34.693002700805664,2,2,7,5,5,3
0,DeathDescription.LIFETOTAL,10,32.67192840576172,3,5,4,4,4,4
1,DeathDescription.LIFETOTAL,15,26.668548583984375,7,1,6,7,5,3
0,DeathDescription.LIFETOTAL,10,37.99557685852051,4,5,3,5,5,2
0,DeathDescription.LIFETOTAL,12,37.51540184020996,4,6,3,4,4,5
0,DeathDescription.LIFETOTAL,10,35.23397445678711,6,5,1,5,3,4
0,DeathDescription.LIFETOTAL,12,57.71803855895996,3,4,6,4,4,5
1,DeathDescription.LIFETOTAL,11,23.968935012817383,6,4,2,4,5,4
1,DeathDescription.LIFETOTAL,11,29.216766357421875,6,4,2,4,5,4
0,DeathDescription.LIFETOTAL,10,38.75327110290527,5,5,2,5,4,3
1,DeathDescription.LIFETOTAL,11,28.806447982788086,5,3,4,5,5,3
0,DeathDescription.LIFETOTAL,10,46.43821716308594,6,5,1,4,4,4
0,DeathDescription.LIFETOTAL,10,39.00289535522461,3,5,4,3,2,6
0,DeathDescription.LIFETOTAL,12,74.41306114196777,4,6,3,6,5,2
0,DeathDescription.LIFETOTAL,12,35.119056701660156,6,6,1,6,3,4
0,DeathDescription.LIFETOTAL,14,47.95360565185547,7,6,1,2,4,6
0,DeathDescription.LIFETOTAL,10,28.14459800720215,6,5,1,5,4,3
0,DeathDescription.LIFETOTAL,10,33.16164016723633,4,5,3,5,4,3
1,DeathDescription.LIFETOTAL,11,26.05271339416504,6,4,2,6,5,2
1,DeathDescription.LIFETOTAL,11,33.85329246520996,4,4,4,6,4,3
1,DeathDescription.LIFETOTAL,11,38.27476501464844,5,3,4,5,4,4
0,DeathDescription.LIFETOTAL,10,26.720285415649414,4,5,3,4,0,7
1,DeathDescription.LIFETOTAL,11,34.99102592468262,6,2,4,6,5,2
0,DeathDescription.LIFETOTAL,12,25.706052780151367,7,3,3,6,5,2
1,DeathDescription.LIFETOTAL,11,28.203964233398438,5,2,5,3,5,5
1,DeathDescription.LIFETOTAL,13,40.96364974975586,5,3,5,7,6,1
0,DeathDescription.LIFETOTAL,10,28.966903686523438,4,5,3,5,3,4
0,DeathDescription.LIFETOTAL,10,21.60358428955078,5,4,3,5,3,4
0,DeathDescription.LIFETOTAL,12,24.587631225585938,4,5,4,6,5,2
0,DeathDescription.LIFETOTAL,14,32.34052658081055,7,6,1,5,2,5
0,DeathDescription.LIFETOTAL,10,28.67412567138672,3,5,4,5,4,3
1,DeathDescription.LIFETOTAL,11,21.14129066467285,3,0,7,5,5,3
0,DeathDescription.LIFETOTAL,10,37.26077079772949,6,5,1,5,2,5
1,DeathDescription.LIFETOTAL,11,33.994436264038086,6,4,2,4,5,4
1,DeathDescription.LIFETOTAL,11,24.70707893371582,3,2,7,6,5,2
1,DeathDescription.LIFETOTAL,13,28.978347778320312,4,1,6,6,5,3
0,DeathDescription.LIFETOTAL,10,32.465219497680664,5,6,1,4,0,7
0,DeathDescription.LIFETOTAL,10,42.516231536865234,6,3,3,4,4,4
1,DeathDescription.LIFETOTAL,13,31.05330467224121,2,0,7,7,6,1
1,DeathDescription.LIFETOTAL,11,34.12771224975586,6,3,3,6,4,3
