position_in_training,reward,length,illegal_actions,non_pass_actions,total_action_loss,total_parameter_loss,total_rejection_loss
82,388,148,12,14,456.1177531182766,444.2793593984097,8.98451354727149
83,399,138,1,4,368.8700049556792,359.52020446397364,8.459747975692153
84,396,140,4,6,335.3028978817165,328.22327805124223,8.8213931042701
85,391,145,9,13,380.4452828094363,685.89501693286,8.17136176303029
86,397,139,3,6,285.56889452040195,1352.8800194859505,8.066740369424224
87,395,142,5,10,416.9350616671145,443.36758330464363,7.855616020038724
88,395,141,5,6,355.49701556935906,366.7271765656769,7.821299387142062
89,397,139,3,4,370.84553330019116,364.89354122057557,7.122873609885573
90,400,136,0,1,330.5581126026809,322.55222766287625,7.173782447353005
91,400,136,0,1,357.5416248254478,349.53366658836603,6.884537239558995
92,396,140,4,4,357.83473206311464,349.3630612939596,6.656538784503937
93,397,139,3,4,363.1687474772334,355.46784796379507,5.885712433606386
94,398,138,2,2,369.1869874224067,361.59763247333467,6.02072543464601
95,399,137,1,4,386.2210164517164,386.9788424372673,5.509637972339988
96,396,140,4,5,326.02975127100945,330.50411425717175,5.445726261474192
97,399,138,1,5,392.06040297821164,383.5551437623799,5.306048433296382
98,394,143,6,9,410.7889949902892,401.79697093367577,5.314783228095621
99,398,138,2,2,315.83417949452996,307.5831199977547,4.872487910091877
